,X1,X12_abs,X13_abs,X14_abs,X15_abs,X16_abs,X17_abs
1,5.2100073095869135,3.96964473663714,3.818917697793656,2.971916047079953,0.0,0.0,0.0
2,7.023121918819963,3.7274325688309777,3.463098545074802,3.7274325688309777,3.8530284505661814,3.8881350563106256,1.5674227844432065
3,6.694329500821695,5.550435828088617,4.9108967066948965,4.883201103973335,4.928477172323436,4.963223679984045,1.709512808486979
4,6.069622310029173,6.007137518712508,6.0333341533192275,6.055192275091188,5.520776993962403,5.541541544887721,1.7715844316052236
5,6.069622310029173,4.5278567890465276,4.22276755911208,5.741841961505598,5.25004202187109,5.172251994640671,1.7293158224649108
6,6.069622310029173,6.331126307580532,6.2048798610873614,6.214608856940334,5.1833583163014465,5.193332686567649,1.7337043803851415
7,8.908987181403393,8.465145331784178,8.6262143050829,8.737646566969929,9.031371381429759,8.85778166891965,2.0668938275563966
8,6.812920690579612,4.776521073579258,2.6913112869829345,2.904997381972554,2.458850055617974,2.327552687905728,1.4222529282618923
9,7.205896267537511,4.736057072112882,4.914914665348554,4.791947691821987,4.798717736381301,4.770941042641255,1.5789086714393077
10,5.2100073095869135,0.0,0.0,0.0,0.0,4.849491361395305,1.6989801678414533
11,7.6472449133173,4.721111056783006,4.624963021453269,4.205841844376831,3.6872174300492846,3.4967348229434685,1.5791912757050732
12,7.989057703421541,4.801987022963095,5.280112208427106,4.638954866015194,4.519056534976434,5.304876390894362,1.6973108491667412
13,9.258843816758873,4.79385865980912,4.32001803052791,4.32001803052791,4.32001803052791,4.320018030527909,1.5563402518539966
14,6.4197237478014255,6.3538922973344825,6.378864106297178,6.352265817057881,6.36956690210745,5.749878696721206,1.7935759156149975
15,7.937005259840998,6.4332105601402905,6.373978460218158,6.31730415212417,6.251595529634073,6.2013593997530805,1.8347506430396996
16,6.069622310029173,6.081981714816434,5.5483457327711845,5.514323692959224,5.5355293718709815,5.5596360065519335,1.7737730869448882
17,5.2100073095869135,4.986630952238647,5.119791623535573,5.091838164440803,5.135215356425398,5.114804684053532,1.7291801419416666
18,8.270371084000276,7.954298125906797,7.918569343569285,7.612849344539769,6.42085434408713,4.245545614532072,1.9677268549542235
19,8.434326653017493,0.0,0.0,0.0,0.0,0.0,0.0
20,7.514130803550183,0.0,0.0,0.0,0.0,0.0,0.0
21,7.117441267127456,5.807323141107613,5.500243684625798,5.388838586069846,5.236415112612014,4.7715476853099075,1.4618934470081009
22,7.023121918819963,2.609843789901817,2.609843789901817,2.609843789901817,0.0,2.92945060618069,1.3768020519776285
23,6.4197237478014255,5.874227183387967,5.906149324507923,5.964411264826821,5.9418084775692535,6.00532510485629,1.8157179837618524
24,8.753910168567835,4.202923980014708,5.184515822900519,3.373135529854654,2.87098773937074,0.0,0.0
25,6.694329500821695,4.0991213947376135,4.380966197721757,0.0,4.188309948267551,4.304369241060889,1.6508335788444963
26,6.069622310029173,6.020486198962813,5.891330149838714,5.746851561859873,5.541796659764706,5.568947397333545,1.7732334930720046
27,6.2568903148200254,2.1856020179884115,2.7419834027624743,2.5247398059857757,1.9617597027354812,2.2419914574577398,1.3380430920506596
28,6.069622310029173,5.314905288800417,5.026993054488639,5.078851722471081,5.113518389938296,5.162526087285771,1.7317276387934797
29,6.069622310029173,2.9431940223860584,3.8805961755895315,3.8807855422457496,3.5612710386560016,5.587493000033644,1.361084767144731
