,X1,X12_abs,X13_abs,X14_abs,X15_abs,X16_abs,X17_abs
0,0.01941747572815534,0.024091619573440422,0.019951247435344967,0.004710132852749386,0.0,0.0,0.0
1,0.21359223300970875,0.016512579528741942,0.011094745914239222,0.01833465357195044,0.02463924997882094,0.028147069456254423,0.02693046576038203
2,0.15533980582524273,0.18001913230458075,0.09021797155886004,0.09269185972486056,0.10791720398731139,0.12177782756355748,0.12840901935240115
3,0.07766990291262135,0.2893087666128202,0.3102219592356524,0.3369624941144702,0.21321385204777996,0.23592213730352296,0.24400934431830967
4,0.07766990291262135,0.053053280312889375,0.03646794743984718,0.24497476165206714,0.1576851755979555,0.1559779426365983,0.1579904141250747
5,0.07766990291262135,0.3964989267900749,0.3670527852636047,0.3938190615111562,0.1460432805896251,0.15983136198618106,0.16536511695366138
6,0.9514563106796117,1.0,0.9999999999999999,1.0,1.0,1.0,0.9999999999999999
7,0.17475728155339806,0.07311834246209518,0.0024440599695135677,0.0041085483955041815,0.0016642036202076489,0.0012953354684643859,0.004682482087131742
8,0.2524271844660194,0.0694796644227639,0.0906617613954296,0.08277255236732883,0.09195289776631493,0.09607478729308493,0.03071278815175123
9,0.01941747572815534,0.0,0.0,0.0,0.0,0.10596495873154885,0.1148901072242977
10,0.36893203883495146,0.06817441950848602,0.06294740768849812,0.03783829512332054,0.018923727138379285,0.014892284505364135,0.03081188830174344
11,0.4854368932038835,0.07548871648094889,0.13937573562989214,0.06812943978301943,0.06413584720954094,0.1815669282117344,0.11287507084112283
12,1.0,0.074725271342409,0.04180628895220576,0.04443521559197534,0.04894716530022497,0.0529539656919403,0.023701452539802645
13,0.11650485436893203,0.40513078230808247,0.43329967391094615,0.44914432301667256,0.5028907066276345,0.2943996089553303,0.3046834111510379
14,0.46601941747572817,0.4364381898038516,0.4313122672515259,0.4345148828063915,0.4495307661172661,0.46334719980447764,0.45843729386394577
15,0.07766990291262135,0.31162106646821197,0.18763305655426132,0.19220623408984286,0.21665521428504195,0.24058208628441372,0.24949288595121175
16,0.01941747572815534,0.09466719717894709,0.11583557908141935,0.11914106728260711,0.1380912488116193,0.14586780857141401,0.15776743878759222
17,0.6019417475728156,1.0,0.9999999999999999,1.0,0.5276805632689177,0.04770744970646191,0.9999999999999999
18,0.6796116504854369,0.0,0.0,0.0,0.0,0.0,0.0
19,0.3300970873786408,0.0,0.0,0.0,0.0,0.0,0.0
20,0.23300970873786409,0.23616313406543005,0.1780819274628728,0.16741138378952064,0.15524534766606737,0.09614810816865837,0.007680261624395979
21,0.21359223300970875,0.0019455537401500572,0.0020324288167533878,0.0021602350964714167,0.0,0.005148754818047119,0.002609637283128096
22,0.11650485436893203,0.2529650839289411,0.27299506685790365,0.30776513937703537,0.33137983941564614,0.3821239631969938,0.37998300845344923
23,0.854368932038835,0.033936367771225044,0.12490432791566707,0.010069703471843027,0.004216986548942459,0.0,0.0
24,0.15533980582524273,0.029207933364784402,0.04547237890647611,0.0,0.04064873819855606,0.05181341873857544,0.06847820364461447
25,0.07766990291262135,0.29318756046185357,0.2689109140141112,0.24625996481072734,0.2181311595771718,0.24300982194229034,0.2481302588888189
26,0.0970873786407767,0.000671092904039102,0.002733488123798069,0.0017705724366648635,0.0004292289880173574,0.0010346390219809875,0.0015608273623772472
27,0.07766990291262135,0.1387807811921596,0.1037953678631841,0.11732947772385735,0.134627295574988,0.15422638838678798,0.16200397019975904
28,0.07766990291262135,0.0040019301617010665,0.021964381041812718,0.02335241484033658,0.015361879571147529,0.24790602707780668,0.002122394878999749
29,0.07766990291262135,0.09437782684417793,0.1066060368281247,0.11960592799956932,0.13484567523555824,0.14969678762913893,0.09414514249259587
30,0.4271844660194175,0.10248635303334763,0.11104393519382039,0.0906888569297146,0.11550777977540781,0.11655575186993691,0.3049229031801857
31,0.07766990291262135,0.1878936994996818,0.19049517941329697,0.15109340538674446,0.1711945932208176,0.18914341868765816,0.19555762931795354
32,0.17475728155339806,0.5728054992677237,0.5407225413078294,0.5665831797327563,0.6096407089808635,0.6411747633619658,0.6242401031467394
33,0.9514563106796117,0.06728783805727839,0.026704571035316666,0.1553318413355175,0.056635635418921845,0.5819966700102344,0.07416820392333365
34,0.9514563106796117,0.08440378551809219,0.03219727422996031,0.21281050175049113,0.023946459331494675,0.0,0.04371142449239561
35,0.29126213592233013,0.18633602514443506,0.000842557515805993,0.0036026705564570776,0.006950497472631946,0.012122384761478026,0.01555872354877637
36,0.5242718446601942,1.0,0.9999999999999999,1.0,1.0,1.0,0.9999999999999999
37,0.0970873786407767,0.09268470254499671,0.0630696106869738,0.07566291787261278,0.0453777873998701,0.23083855659709668,0.15410073323788062
38,0.07766990291262135,0.0,0.005016754674264692,0.0,0.0,0.0,0.0
39,0.5242718446601942,0.003066094185426356,0.05836801111404112,0.031726743932670394,0.07512260323616066,0.14644622881204905,0.07826434345634482
40,0.6796116504854369,1.0,0.9999999999999999,1.0,1.0,1.0,0.9999999999999999
41,0.11650485436893203,0.41571434838187343,0.4309199313090514,0.4371673233678817,0.4796746896090816,0.527242269484768,0.5448030745821535
42,0.0,0.011556342943866003,0.020478649849818946,0.04103763064594276,0.026928471248246846,0.029898623706064754,0.03675789730127581
43,0.2524271844660194,0.3663551574490158,0.3958348072730079,0.43016706786539205,0.4840498131536094,0.5464767791768713,0.576449055812998
44,0.05825242718446602,0.11653004949310168,0.13696383434418796,0.1772008035937835,0.18983216770051864,0.21699720464161876,0.24111892327687032
45,0.38834951456310685,0.0,0.0,0.0,0.0,0.0,0.0
46,0.01941747572815534,0.0863678097051424,0.10602074878279381,0.10801175482357082,0.12305317356476557,0.1358472889097084,0.0
47,0.2718446601941748,0.027477868171802863,0.019513889335537275,0.00799833880655556,0.008810489754040494,0.0,0.0
